"id"	"short_desc"	"missing"	"mean"	"sd"	"pvalue"	"long_desc"
"MP:0008472"	"abnormal spleen secondary B follicle morphology"	0	0.033	0.178725887724591	1	"\"any structural anomaly of the nodules of antigen-activated, differentiating B cells, follicular dendritic cells, antigen-presenting T cells and macrophages in the spleen white pulp\"\" [PMID:17495967]\""
"MP:0008473"	"abnormal spleen follicular dendritic cell network"	0	0.073	0.260266668512775	1	"\"any structural anomaly of the enmeshed group of antigen presenting cells with extensive dendritic processes in the spleen B cell follicle that present antigen to B cells during an immune response\"\" [MGI:csmith]\""
"MP:0008475"	"intermingled spleen red and white pulp"	0	0.198	0.411053481879141	1	"\"no clear demarcation of the spleen red and white pulp tissue\"\" [MGI:csmith]\""
"MP:0008477"	"decreased spleen red pulp amount"	0	0.161	0.3837006987565	1	"\"reduction in the quantity of the parenchymatous tissue network of the spleen that consists of loose plates or cords (sinuses) infiltrated with red blood cells where most of the blood filtration occurs and degenerate erythrocytes are removed from the circulation\"\" [MGI:csmith]\""
"MP:0008478"	"increased spleen white pulp amount"	0	0.097	0.309332647301714	1	"\"increase in the quantity of the parenchymatous tissue of the spleen that surrounds splenic blood vessels, consists of compact masses of lymphatic cells and is where foreign material removed from the blood is used to initiate an immune reaction that results in the production of antibodies\"\" [MGI:csmith]\""
"MP:0008481"	"increased spleen germinal center number"	0	0.065	0.246649216167082	1	"\"greater number of spleen secondary B follicles where rapid B-cell proliferation, somatic hypermutation, and selection for antigen binding occurs\"\" [PMID:17495967]\""
"MP:0008485"	"increased muscle spindle number"	0	0	0	1	"\"greater number of the sensory organs in muscle that are involved in the stretch reflex\"\" [ISBN:0838580343]\""
"MP:0008486"	"decreased muscle spindle number"	0	0.012	0.108939744206914	1	"\"reduced number of the sensory organs in muscle that are involved in the stretch reflex\"\" [ISBN:0838580343]\""
"MP:0008487"	"abnormal mesonephros morphology"	0	0.034	0.181319819316248	1	"\"any structural anomaly of the excretory organ of the embryo, collective Wolffian tubules, which forms the urogenital fold from which the reproductive organs develop\"\" [MESH:A16.254.500]\""
"MP:0008488"	"abnormal semicircular canal ampulla morphology"	0	0.041	0.198389410902796	1	"\"any structural anomaly of the spherical enlargement at the base of each semicircular canal where they connect with the utricle, containing the crista ampullaris which detects movement of the fluid within the canals\"\" [ISBN:0-683-40008-8]\""
"MP:0008492"	"dorsal root ganglion degeneration"	0	0	0	1	"\"retrogressive pathological change of a group of sensory nerve cell bodies located on the dorsal spinal roots within the vertebral column\"\" [MESH:A08.340.390.340]\""
"MP:0008493"	"alpha-synuclein inclusion body"	0	0.002	0.0446989708829856	1	"\"formation of aggregates of the alpha-synuclein protein in neural and glial tissue; often seen in neurodegenerative disorders such as Parkinson's disease\"\" [MGI:csmith]\""
"MP:0008494"	"absence of all nails"	0	0.008	0.0891288053546324	1	"\"absence of all of the horny plates covering the dorsal surface of the distal end of each terminal phalanx of the digits\"\" [MGI:smb]\""
"MP:0008502"	"increased IgG3 level"	0	0.174	0.412181869923816	1	"\"greater than normal immunoglobulin class G3 level\"\" [MGI:tmeehan]\""
"MP:0008503"	"abnormal spinal cord grey matter morphology"	0	0.003	0.054717401199198	1	"\"any structural anomaly of the ridge-shaped grey matter of the spinal cord that extends longitudinally through the center of each half of the spinal cord, and are largely or entirely composed of nerve cell bodies and their dendrites and some supportive tissue\"\" [ISBN:0-683-40008-8, MGI:llw2]\""
"MP:0008504"	"abnormal adrenal chromaffin cell morphology"	0	0.215	0.43469985503099	1	"\"any structural anomaly of the neuroendocrine cells of the medulla of the adrenal gland that are innervated by the splanchnic nerve and that are responsible for epinephrine and norepinephrine secretion\"\" [MGI:csmith]\""
"MP:0008505"	"absent adrenal chromaffin cells"	0	0	0	1	"\"absence of the neuroendocrine cells of the medulla of the adrenal gland that are innervated by the splanchnic nerve and that are responsible for epinephrine and norepinephrine secretion\"\" [MGI:csmith]\""
"MP:0008507"	"thin retinal ganglion layer"	0	0.192	0.411467259092756	1	"\"reduced thickness of the innermost nuclear layer of the retina, which contains neurons that project axons through the optic nerve to the brain\"\" [MGI:csmith]\""
"MP:0008508"	"thick retinal ganglion layer"	0	0.045	0.207407854282373	1	"\"increased thickness of the innermost nuclear layer of the retina, which contains neurons that project axons through the optic nerve to the brain\"\" [MGI:csmith]\""
"MP:0008509"	"disorganized retinal ganglion layer"	0	0.221	0.436290441505827	1	"\"derangement of the pattern of the innermost nuclear layer of the retina, which contains neurons that project axons through the optic nerve to the brain\"\" [MGI:csmith]\""
"MP:0008510"	"absent retinal ganglion layer"	0	0.012	0.108939744206914	1	"\"absence of the innermost nuclear layer of the retina, which contains neurons that project axons through the optic nerve to the brain\"\" [MGI:csmith]\""
"MP:0008512"	"disorganized retinal inner nuclear layer"	0	0.176	0.393927885759791	1	"\"derangement of the normal pattern of the retinal layer which contains the cell bodies of bipolar, horizontal, and amacrine cells\"\" [MGI:monikat]\""
"MP:0008514"	"absent retinal inner plexiform layer"	0	0.023	0.149978310076802	1	"\"absence of the retinal cell layer where bipolar and amacrine cell axons synapse with ganglion cell dendrites\"\" [MGI:monikat]\""
"MP:0008516"	"disorganized retinal outer nuclear layer"	0	0.2	0.414936347133114	1	"\"derangement of the normal pattern of the retinal layer that contains the nuclei and cell bodies of rods and cones\"\" [MGI:monikat]\""
"MP:0008519"	"thin retinal outer plexiform layer"	0	0.348	0.55785948697428	1	"\"reduced thickness of the retinal layer that is the site of synapses between the rods and cones (axons) and the horizontal and bipolar cells (dendrites)\"\" [MGI:monikat]\""
"MP:0008520"	"disorganized retinal outer plexiform layer"	0	0.02	0.140070052543788	1	"\"a derangement of the normal pattern of the retinal layer that is the site of synapses between the rods and cones (axons) and the horizontal and bipolar cells (dendrites)\"\" [MGI:monikat]\""
"MP:0008521"	"abnormal Bowman membrane"	0	0.048	0.213873190797121	1	"\"any structural anomaly of the layer of acellular matrix that lies beneath the corneal epithelium and above the corneal stroma, consists of randomly arranged collagen fibers in a condensed bed of intercellular substance, and provides stability and strength to the cornea\"\" [MESH:A09.371.060.217.113]\""
"MP:0008523"	"absent lymph node germinal center"	0	0.137	0.355467800732158	1	"\"absence of the area of the lymph node secondary follicle where antigen-activated B-cell blasts are stimulated by antigens and proliferate, with the immunoglobulin genes undergoing somatic hypermutation, before the cells migrate away as plasma cells or memory cells\"\" [PMID:11905817]\""
"MP:0008524"	"increased plasmacytoid dendritic cell number"	0	0.142	0.349224795737585	1	"\"greater number of phagocytic dendritic cells that are morphologically similar to plasma cells, but do not express B lineage markers, and produce large amounts of alpha/beta interferons (IFN-/) in response to viral and bacterial stimuli\"\" [MGI:csmith, PMID:15596797]\""
"MP:0008527"	"embryonic lethality at implantation"	0	0.05	0.218054001448145	1	"\"death due to failure of implantation (Mus: E4.5)\"\" [MGI:llw2]\""
"MP:0008530"	"abnormal rostral-caudal patterning of the somites"	0	0.424	0.585291864428822	1	"\"anomaly in the developmental pattern of the somites along the axis that runs from the rostral to the caudal region of the body\"\" [MGI:csmith]\""
"MP:0008532"	"decreased chemical nociceptive threshold"	0	0.186	0.401952193134414	1	"\"a lower than average concentration at which chemically induced pain sensation is first detectable\"\" [MGI:csmith]\""
"MP:0008533"	"abnormal anterior visceral endoderm morphology"	0	0.002	0.0446989708829856	1	"\"any structural anomaly of the extraembryonic tissue that is responsible for the proper orientation of the anterior-posterior axis of the embryo and for appropriate patterning of adjacent embryonic tissue\"\" [PMID:17078044]\""
"MP:0008534"	"enlarged fourth ventricle"	0	0.316	0.544463442703402	1	"\"increased size of the irregularly shaped cavity in the rhombencephalon, between the medulla oblongata, the pons, and the isthmus in front, and the cerebellum behind; it is continuous with the central canal of the cord below and with the cerebral aqueduct above, and through its lateral and median apertures it communicates with the subarachnoid space\"\" [MESH:A08.186.211.276.500, MGI:csmith]\""
"MP:0008538"	"decreased zigzag hair amount"	0	0.019	0.136593036636783	1	"\"reduced number of the truncal hairs that have two or more sharp bends with diameter constrictions at the bends, and contain one air cell in the medulla\"\" [ISBN:0-8493-8372-2, MGI:llw2]\""
"MP:0008540"	"abnormal cerebrum morphology"	0	0.25	0.479301293269411	1	"\"any structural anomaly of the largest part of the brain, derived from the telencephalon, and is composed of a right and a left hemisphere each which contains an outer cerebral cortex and a subcortical basal ganglia; cerebral functions include sensorimotor, emotional, and intellectual activities\"\" [MESH:A08.186.211.730.885.287]\""
"MP:0008541"	"leukostasis"	0	0.003	0.054717401199198	1	"\"abnormal intravascular leukocyte aggregation and clumping most commonly seen in the brain and lungs of organisms with leukemia, often with an excess of leukocytes in the blood\"\" [MESH:C15.378.553.560]\""
"MP:0008542"	"enlarged cervical lymph nodes"	0	0.062	0.241276219744537	1	"\"increased size of the lymph nodes found near the neck and shoulders\"\" [MGI:csmith]\""
"MP:0008543"	"atrial fibrillation"	0	0.017	0.129335717138491	1	"\"asynchronous contraction or quivering of individual cardiac muscle fibers in the atria\"\" [MGI:csmith]\""
"MP:0008546"	"abnormal vesicle-mediated transport"	0	0.056	0.23434785878885	1	"\"anomaly in the directed movement of substances, either within a vesicle or in the vesicle membrane, into, out of or within a cell\"\" [GO:0016192]\""
"MP:0008548"	"abnormal circulating interferon level"	0	0	0	1	"\"anomaly in the amount in the blood of proteins secreted by vertebrate cells in response to a wide variety of inducers; they confer resistance against many different viruses, inhibit proliferation of normal and malignant cells, impede multiplication of intracellular parasites, enhance macrophage and granulocyte phagocytosis, augment natural killer cell activity, and show several other immunomodulatory functions\"\" [MESH:D12.644.276.374.440]\""
"MP:0008550"	"abnormal circulating interferon-beta level"	0	0	0	1	"\"anomaly in the amount in the blood of one of the type I interferons produced by fibroblasts in response to stimulation by live or inactivated virus or by double-stranded RNA with antiviral, antiproliferative, and immunomodulating activity\"\" [MESH:D12.644.276.374.440.890.275]\""
"MP:0008551"	"abnormal circulating interferon-gamma level"	0	0	0	1	"\"anomaly in the amount in the blood of the major interferon produced by mitogenically or antigenically stimulated lymphocytes that is involved in immunoregulation\"\" [MESH:D12.644.276.374.440.893]\""
"MP:0008552"	"abnormal circulating tumor necrosis factor level"	0	0.183	0.389438907484425	1	"\"anomaly in the amount in the blood of a serum glycoprotein produced by activated macrophages and NK cells and involved in initiating local inflammatory responses, particularly by its action on the endothelium of local blood vessels; its actions result in increased vascular permeability and induction of expression of adhesion molecules on the endothelium\"\" [ISBN:0-8153-1691-7, MESH:D12.644.276.374.500.800]\""
"MP:0008555"	"abnormal interferon secretion"	0	0.232	0.473709193915846	1	"\"anomaly in the production or release of proteins secreted by vertebrate cells in response to a wide variety of inducers; they confer resistance against many different viruses, inhibit proliferation of normal and malignant cells, impede multiplication of intracellular parasites, enhance macrophage and granulocyte phagocytosis, augment natural killer cell activity, and show several other immunomodulatory functions\"\" [MESH:D12.644.276.374.440]\""
"MP:0008556"	"abnormal tumor necrosis factor secretion"	0	0.154	0.36112935966827	1	"\"anomaly in the production or release of a serum glycoprotein produced by activated macrophages and NK cells and involved in initiating local inflammatory responses, particularly by its action on the endothelium of local blood vessels; its actions result in increased vascular permeability and induction of expression of adhesion molecules on the endothelium\"\" [ISBN:0-8153-1691-7, MESH:D12.644.276.374.500.800]\""
